Date,Open,High,Low,Close,Adj. Close,Change,Volume
2007-07-16,0.66500,0.67500,0.66500,0.66500,0.55086,,86000
2007-07-17,0.66500,0.66500,0.66500,0.66500,0.55086,,143000
2007-07-18,0.66500,0.66500,0.66500,0.66500,0.55086,,45000
2007-07-19,0.64500,0.64500,0.64500,0.64500,0.53429,-3.01%,20000
2007-07-20,0.71000,0.71000,0.71000,0.71000,0.58814,10.08%,123000
2007-07-23,0.74500,0.74800,0.74500,0.74500,0.61713,4.93%,200000
2007-07-24,0.74000,0.74000,0.74000,0.74000,0.61299,-0.67%,289000
2007-07-25,0.72500,0.74500,0.72500,0.72500,0.60056,-2.03%,32000
2007-07-26,0.73000,0.73000,0.73000,0.73000,0.60471,0.69%,188000
2007-07-27,0.72000,0.72000,0.72000,0.72000,0.59642,-1.37%,103000
2007-07-30,0.74500,0.74700,0.74500,0.74500,0.61713,3.47%,210000
2007-07-31,0.71000,0.71500,0.71000,0.71000,0.58814,-4.70%,164000
2007-08-01,0.70000,0.70000,0.70000,0.70000,0.57985,-1.41%,3000
2007-08-02,0.72000,0.72000,0.72000,0.72000,0.59642,2.86%,21500
2007-08-03,0.71000,0.71000,0.71000,0.71000,0.58814,-1.39%,1000
2007-08-06,0.68000,0.69900,0.68000,0.68000,0.56329,-4.23%,70500
2007-08-07,0.68000,0.69900,0.68000,0.68000,0.56329,,0
2007-08-08,0.68500,0.68500,0.68500,0.68500,0.56743,0.74%,120000
2007-08-09,0.68500,0.68500,0.68500,0.68500,0.56743,,0
2007-08-10,0.65500,0.66000,0.65500,0.65500,0.54258,-4.38%,195000
2007-08-13,0.64000,0.64000,0.64000,0.64000,0.53015,-2.29%,42800
2007-08-14,0.65000,0.65000,0.65000,0.65000,0.53844,1.56%,60000
2007-08-15,0.65000,0.65000,0.65000,0.65000,0.53844,,0
2007-08-16,0.63500,0.64500,0.63500,0.63500,0.52601,-2.31%,27500
2007-08-17,0.60000,0.62850,0.60000,0.60000,0.49702,-5.51%,226500
2007-08-20,0.59500,0.60000,0.59500,0.59500,0.49288,-0.83%,110000
2007-08-21,0.59000,0.59000,0.59000,0.59000,0.48873,-0.84%,1000
2007-08-22,0.59000,0.59000,0.59000,0.59000,0.48873,,10000
2007-08-23,0.59000,0.59000,0.59000,0.59000,0.48873,,21000
